recd,NetID,Brand,Age.f,Status.i,PHI.i,Status.f,PHI.f,Damage_related
19485,L052,Interceptor,30,Used last night,NA,Used last night,661,No
19486,L053,Interceptor,30,Used last night,117,Attrited,NA,NA
19487,L054,Interceptor,30,Used last night,NA,Used last night,NA,No
19488,L055,Interceptor,30,Used last night,NA,Used last night,396,No
19489,L056,Interceptor,30,Used last night,NA,Used last night,1299,No
19491,L058,Interceptor,30,Used last night,NA,Used last night,NA,No
19493,L060,Interceptor,30,Used last night,NA,Used last night,0,No
19495,L062,Interceptor,30,Used last night,NA,Used last night,NA,No
19497,L064,Interceptor,30,Used last night,NA,Used last night,NA,No
19500,L067,Interceptor,30,Used last night,NA,Used last night,686,No
19504,L071,Interceptor,30,Used last night,NA,Used last night,930,No
19505,L072,Interceptor,30,Used last night,NA,Attrited,NA,No
19506,L073,Interceptor,30,Used last night,1,Attrited,NA,NA
19507,L074,Interceptor,30,Used last night,NA,Used last night,NA,No
19508,L075,Interceptor,30,Used last night,NA,Used last night,465,No
19511,L078,Interceptor,30,Used last night,NA,Used last night,NA,No
19512,L079,Interceptor,30,Used last night,NA,Used last night,535,No
19513,L080,Interceptor,30,Used last night,NA,Used last night,NA,No
19514,L081,Interceptor,30,Used last night,NA,Used last night,NA,No
19515,L082,Interceptor,30,Used last night,NA,Used last night,NA,No
19516,L083,Interceptor,30,Used last night,NA,Used last night,NA,No
19517,L084,Interceptor,30,Used last night,NA,Used last night,NA,No
19519,L086,Interceptor,30,Used last night,NA,Used last night,NA,No
19522,L089,Interceptor,30,Used last night,NA,Used last night,115,No
19523,L090,Interceptor,30,Used last night,NA,Used last night,NA,No
19524,L091,Interceptor,30,Used last night,NA,Used last night,686,No
19525,L092,Interceptor,30,Used last night,NA,Used last night,NA,No
19527,L094,Interceptor,30,Used last night,NA,Used last night,NA,No
19528,L095,Interceptor,30,Used last night,NA,Used last night,NA,No
19531,L098,Interceptor,30,Used last night,NA,Used last night,707,No
19532,L099,Interceptor,30,Used last night,NA,Used last night,NA,No
19533,L100,Interceptor,30,Used last night,NA,Used last night,NA,No
19536,L103,Interceptor,30,Used last night,NA,Used last night,NA,No
19538,L105,Interceptor,30,Used last night,NA,Used last night,1053,No
19539,L106,Interceptor,30,Used last night,NA,Used last night,NA,No
19540,L107,Interceptor,30,Used last night,NA,Used last night,93,No
19541,L108,Interceptor,30,Used last night,NA,Used last night,NA,No
19542,L109,Interceptor,30,Used last night,NA,Used last night,1078,No
19543,L110,Interceptor,30,Used last night,NA,Used last night,NA,No
19544,L111,Interceptor,30,Not in use,NA,Attrited,NA,No
19547,L114,Interceptor,30,Used last night,NA,Used last night,NA,No
19548,L115,Interceptor,30,Used last night,NA,Used last night,NA,No
19552,L119,Interceptor,30,Used last night,NA,Used last night,NA,No
19553,L120,Interceptor,30,Used last night,NA,Used last night,NA,No
19555,L122,Interceptor,30,Used last night,NA,Used last night,NA,No
19556,L123,Interceptor,30,Used last night,NA,Used last night,490,No
19557,L124,Interceptor,30,Used last night,NA,Used last night,709,No
19559,L126,Interceptor,30,Used last night,NA,Used last night,NA,No
19560,L127,Interceptor,30,Used last night,NA,Used last night,NA,No
19561,L128,Interceptor,30,Used last night,0,Attrited,NA,NA
19562,L129,Interceptor,30,Used last night,NA,Used last night,1078,No
19565,L132,Interceptor,30,Used last night,NA,Used last night,465,No
19566,L133,Interceptor,30,Used last night,NA,Used last night,NA,No
19567,L135,Interceptor,30,Used last night,NA,Used last night,NA,No
19569,L137,Interceptor,30,Not in use,NA,Used last night,NA,No
19571,L139,Interceptor,30,Used last night,NA,Used last night,23,No
19573,L141,Interceptor,30,Used last night,NA,Used last night,NA,No
19574,L142,Interceptor,30,Used last night,NA,Used last night,NA,No
19576,L144,Interceptor,30,Used last night,NA,Used last night,NA,No
19577,L145,Interceptor,30,Used last night,NA,Used last night,906,No
19582,L150,Interceptor,30,Used last night,NA,Used last night,NA,No
19589,L157,Interceptor,30,Used last night,NA,Used last night,NA,No
19591,L159,Interceptor,30,Used last night,NA,Used last night,NA,No
19593,L161,Interceptor,30,Used last night,NA,Used last night,NA,No
19594,L162,Interceptor,30,Used last night,NA,Used last night,NA,No
19595,L163,Interceptor,30,Used last night,NA,Used last night,NA,No
19596,L164,Interceptor,30,Used last night,NA,Used last night,NA,No
19597,L165,Interceptor,30,Used last night,NA,Used last night,NA,No
19598,L167,Interceptor,30,Used last night,NA,Used last night,NA,No
19600,L169,Interceptor,30,Used last night,NA,Used last night,NA,No
19602,L171,Interceptor,30,Used last night,NA,Used last night,NA,No
19603,L172,Interceptor,30,Used last night,NA,Used last night,NA,No
19604,L174,Interceptor,30,Not in use,NA,Not in use,0,No
19605,L175,Interceptor,30,Used last night,NA,Attrited,NA,No
19606,L176,Interceptor,30,Used last night,NA,Used last night,NA,No
19608,L178,Interceptor,30,Used last night,NA,Used last night,NA,No
19611,L181,Interceptor,30,Used last night,NA,Used last night,NA,No
19612,L182,Interceptor,30,Used last night,NA,Used last night,637,No
19613,L183,Interceptor,30,Used last night,NA,Not in use,0,No
19615,L185,Interceptor,30,Used last night,NA,Used last night,NA,No
19616,L186,Interceptor,30,Used last night,NA,Used last night,NA,No
19617,L187,Interceptor,30,Used last night,NA,Used last night,220,No
19618,L188,Interceptor,30,Used last night,25,Attrited,NA,NA
19619,L189,Interceptor,30,Used last night,NA,Used last night,NA,No
19620,L190,Interceptor,30,Used last night,NA,Used last night,709,No
19622,L192,Interceptor,30,Used last night,NA,Used last night,905,No
19623,L193,Interceptor,30,Used last night,NA,Used last night,NA,No
19624,L194,Interceptor,30,Used last night,NA,Used last night,0,No
19625,L195,Interceptor,30,Used last night,NA,Used last night,NA,No
19627,L197,Interceptor,30,Used last night,NA,Used last night,NA,No
19629,L199,Interceptor,30,Used last night,NA,Used last night,NA,No
19630,L200,Interceptor,30,Used last night,197,Attrited,NA,NA
19631,L201,Interceptor,30,Used last night,NA,Used last night,NA,No
19633,L203,Interceptor,30,Used last night,214,Attrited,NA,NA
19634,L204,Interceptor,30,Used last night,NA,Used last night,NA,No
19635,L205,Interceptor,30,Used last night,NA,Used last night,NA,No
19636,L206,Interceptor,30,Used last night,NA,Used last night,NA,No
19637,L207,Interceptor,30,Used last night,NA,Used last night,NA,No
19638,L208,Interceptor,30,Used last night,NA,Used last night,466,No
19639,L209,Interceptor,30,Used last night,NA,Used last night,NA,No
19640,L210,Interceptor,30,Used last night,23,Attrited,NA,NA
19641,L211,Interceptor,30,Used last night,NA,Not in use,NA,No
19642,L212,Interceptor,30,Used last night,0,Attrited,NA,NA
19643,L213,Interceptor,30,Used last night,NA,Used last night,NA,No
19644,L214,Interceptor,30,Used last night,NA,Used last night,NA,No
19645,L215,Interceptor,30,Used last night,NA,Used last night,NA,No
19646,L216,Interceptor,30,Used last night,NA,Used last night,0,No
19647,L217,Interceptor,30,Used last night,NA,Used last night,5,No
19650,L220,Interceptor,30,Used last night,NA,Used last night,NA,No
19653,L223,Interceptor,30,Used last night,NA,Used last night,NA,No
19654,L224,Interceptor,30,Used last night,NA,Used last night,74,No
19655,L225,Interceptor,30,Used last night,NA,Used last night,NA,No
19658,L228,Interceptor,30,Used last night,NA,Used last night,NA,No
19659,L229,Interceptor,30,Used last night,NA,Used last night,NA,No
19660,L230,Interceptor,30,Used last night,NA,Used last night,NA,No
19661,L231,Interceptor,30,Used last night,NA,Used last night,NA,No
19663,L233,Interceptor,30,Used last night,NA,Used last night,1079,No
19664,L234,Interceptor,30,Used last night,NA,Used last night,NA,No
19668,L238,Interceptor,30,Used last night,NA,Used last night,NA,No
19669,L239,Interceptor,30,Used last night,NA,Used last night,NA,No
19670,L240,Interceptor,30,Used last night,NA,Used last night,0,No
19671,L241,Interceptor,30,Used last night,NA,Used last night,NA,No
19672,L242,Interceptor,30,Used last night,NA,Used last night,NA,No
19673,L243,Interceptor,30,Used last night,NA,Used last night,NA,No
19674,L244,Interceptor,30,Used last night,NA,Used last night,NA,No
19675,L245,Interceptor,30,Used last night,NA,Attrited,NA,NA
19676,L246,Interceptor,30,Used last night,NA,Used last night,NA,No
19678,L248,Interceptor,30,Used last night,NA,Used last night,NA,No
19680,L250,Interceptor,30,Used last night,NA,Used last night,NA,No
19681,L251,Interceptor,30,Used last night,NA,Used last night,NA,No
19682,L252,Interceptor,30,Used last night,NA,Used last night,NA,No
19683,L253,Interceptor,30,Used last night,NA,Used last night,NA,No
19684,L254,Interceptor,30,Used last night,NA,Used last night,NA,No
19685,L255,Interceptor,30,Used last night,NA,Used last night,1968,No
19688,L258,Interceptor,30,Used last night,NA,Used last night,NA,No
19689,L259,Interceptor,30,Used last night,NA,Used last night,NA,No
19690,L260,Interceptor,30,Used last night,NA,Used last night,75,No
19691,L261,Interceptor,30,Used last night,NA,Used last night,46,No
19692,L262,Interceptor,30,Used last night,NA,Used last night,NA,No
19693,L263,Interceptor,30,Used last night,NA,Used last night,NA,No
19694,L264,Interceptor,30,Used last night,50,Attrited,NA,NA
19695,L265,Interceptor,30,Used last night,NA,Used last night,NA,No
19696,L266,Interceptor,30,Used last night,NA,Used last night,NA,No
19697,L267,Interceptor,30,Used last night,NA,Used last night,NA,No
19699,L269,Interceptor,30,Used last night,NA,Used last night,NA,No
19700,L270,Interceptor,30,Used last night,NA,Used last night,NA,No
19705,L275,Interceptor,30,Used last night,0,Attrited,NA,NA
19706,L276,Interceptor,30,Used last night,NA,Used last night,NA,No
19709,L279,Interceptor,30,Used last night,NA,Used last night,NA,No
19710,L280,Interceptor,30,Used last night,NA,Used last night,NA,No
19711,L281,Interceptor,30,Used last night,NA,Used last night,NA,No
19712,L282,Interceptor,30,Used last night,NA,Used last night,NA,No
19714,L284,Interceptor,30,Used last night,NA,Used last night,NA,No
19715,L285,Interceptor,30,Used last night,NA,Used last night,490,No
19716,L286,Interceptor,30,Used last night,NA,Used last night,NA,No
19717,L287,Interceptor,30,Used last night,NA,Used last night,NA,No
19721,L290,Interceptor,30,Used last night,NA,Used last night,NA,No
19722,L291,Interceptor,30,Used last night,NA,Used last night,NA,No
19723,L292,Interceptor,30,Used last night,NA,Used last night,NA,No
19724,L293,Interceptor,30,Used last night,NA,Used last night,NA,No
19725,L294,Interceptor,30,Used last night,NA,Used last night,NA,No
19726,L295,Interceptor,30,Used last night,NA,Used last night,NA,No
19727,L296,Interceptor,30,Used last night,NA,Used last night,NA,No
19730,L299,Interceptor,30,Used last night,NA,Used last night,0,No
19732,L301,Interceptor,30,Used last night,0,Attrited,NA,NA
19735,L304,Interceptor,30,Used last night,NA,Used last night,NA,No
19736,L305,Interceptor,30,Used last night,NA,Used last night,NA,No
19737,L306,Interceptor,30,Used last night,NA,Used last night,685,No
19750,L319,Interceptor,30,Used last night,NA,Used last night,NA,No
19751,L320,Interceptor,30,Used last night,NA,Not in use,NA,No
19754,L323,Interceptor,30,Used last night,NA,Used last night,NA,No
19755,L324,Interceptor,30,Used last night,NA,Used last night,NA,No
19757,L326,Interceptor,30,Used last night,NA,Used last night,NA,No
19758,L327,Interceptor,30,Used last night,NA,Used last night,NA,No
19759,L328,Interceptor,30,Used last night,NA,Used last night,683,No
19761,L330,Interceptor,30,Used last night,NA,Used last night,NA,No
19762,L331,Interceptor,30,Used last night,NA,Used last night,NA,No
19763,L332,Interceptor,30,Used last night,NA,Used last night,NA,No
19764,L333,Interceptor,30,Used last night,NA,Used last night,23,No
19768,L337,Interceptor,30,Used last night,NA,Used last night,NA,No
19769,L338,Interceptor,30,Used last night,NA,Used last night,NA,No
19770,L339,Interceptor,30,Used last night,NA,Used last night,NA,No
19771,L340,Interceptor,30,Used last night,NA,Used last night,NA,No
19772,L341,Interceptor,30,Used last night,47,Attrited,NA,NA
19773,L342,Interceptor,30,Used last night,NA,Used last night,1122,No
19778,L347,Interceptor,30,Used last night,NA,Used last night,0,No
19779,L348,Interceptor,30,Used last night,NA,Used last night,NA,No
19783,L352,Interceptor,30,Used last night,NA,Used last night,0,No
19785,L354,Interceptor,30,Used last night,NA,Attrited,NA,Yes
19786,L355,Interceptor,30,Used last night,NA,Attrited,NA,Yes
19788,L357,Interceptor,30,Used last night,NA,Used last night,NA,No
19789,L358,Interceptor,30,Used last night,NA,Used last night,NA,No
19790,L359,Interceptor,30,Used last night,NA,Used last night,490,No
19791,L360,Interceptor,30,Used last night,NA,Used last night,NA,No
19792,L361,Interceptor,30,Used last night,NA,Used last night,NA,No
19793,L362,Interceptor,30,Used last night,NA,Used last night,NA,No
19795,L364,Interceptor,30,Used last night,NA,Used last night,NA,No
19796,L365,Interceptor,30,Used last night,NA,Used last night,NA,No
19798,L367,Interceptor,30,Used last night,NA,Used last night,NA,No
19800,L369,Interceptor,30,Used last night,NA,Used last night,685,No
19803,L372,Interceptor,30,Used last night,NA,Used last night,NA,No
19807,L376,Interceptor,30,Used last night,NA,Used last night,NA,No
19809,L378,Interceptor,30,Used last night,NA,Used last night,NA,No
19810,L379,Interceptor,30,Used last night,NA,Used last night,NA,No
19814,L383,Interceptor,30,Used last night,NA,Used last night,909,No
19816,L385,Interceptor,30,Used last night,NA,Used last night,NA,No
19818,L387,Interceptor,30,Used last night,NA,Used last night,NA,No
19820,L389,Interceptor,30,Used last night,NA,Used last night,NA,No
19826,L395,Interceptor,30,Used last night,NA,Used last night,NA,No
19829,L398,Interceptor,30,Used last night,NA,Not in use,NA,No
19832,L401,Interceptor,30,Used last night,NA,Used last night,NA,No
19833,L402,Interceptor,30,Used last night,NA,Used last night,1346,No
19834,L403,Interceptor,30,Used last night,NA,Used last night,0,No
19842,L411,Interceptor,30,Used last night,NA,Used last night,NA,No
19845,L414,Interceptor,30,Used last night,NA,Used last night,686,No
19846,L415,Interceptor,30,Used last night,NA,Attrited,NA,No
19847,L416,Interceptor,30,Used last night,0,Attrited,NA,NA
19848,L417,Interceptor,30,Used last night,NA,Used last night,NA,No
19849,L418,Interceptor,30,Used last night,NA,Used last night,NA,No
19852,L421,Interceptor,30,Used last night,NA,Used last night,NA,No
19853,L422,Interceptor,30,Used last night,NA,Used last night,1667,No
19857,L426,Interceptor,30,Used last night,672,Attrited,NA,NA
19858,L427,Interceptor,30,Used last night,NA,Used last night,NA,No
19859,L428,Interceptor,30,Used last night,NA,Used last night,0,No
19860,L429,Interceptor,30,Used last night,NA,Used last night,0,No
19861,L430,Interceptor,30,Used last night,NA,Not in use,NA,No
19862,L431,Interceptor,30,Used last night,NA,Not in use,0,No
19866,L435,Interceptor,30,Used last night,NA,Used last night,384,No
19868,L437,Interceptor,30,Used last night,NA,Used last night,686,No
19870,L439,Interceptor,30,Used last night,NA,Used last night,NA,No
19871,L440,Interceptor,30,Used last night,NA,Used last night,2030,No
19872,L441,Interceptor,30,Used last night,NA,Used last night,1130,No
19874,L443,Interceptor,30,Used last night,NA,Used last night,NA,No
19876,L445,Interceptor,30,Used last night,NA,Used last night,NA,No
19877,L446,Interceptor,30,Used last night,NA,Used last night,NA,No
19880,L449,Interceptor,30,Used last night,NA,Used last night,NA,No
19881,L450,Interceptor,30,Used last night,NA,Used last night,NA,No
19883,L452,Interceptor,30,Not in use,NA,Used last night,NA,No
19885,L454,Interceptor,30,Used last night,NA,Used last night,NA,No
19888,L457,Interceptor,30,Used last night,NA,Used last night,NA,No
19890,L459,Interceptor,30,Used last night,NA,Used last night,709,No
19891,L460,Interceptor,30,Used last night,NA,Used last night,NA,No
19892,L461,Interceptor,30,Used last night,NA,Used last night,NA,No
19893,L462,Interceptor,30,Used last night,NA,Not in use,NA,No
19895,L464,Interceptor,30,Used last night,NA,Used last night,NA,No
19897,L466,Interceptor,30,Used last night,NA,Used last night,NA,No
19898,L467,Interceptor,30,Used last night,NA,Used last night,NA,No
19899,L468,Interceptor,30,Used last night,NA,Used last night,NA,No
19900,L471,Interceptor,30,Used last night,NA,Not used last night,0,No
19903,L474,Interceptor,30,Used last night,NA,Used last night,NA,No
19905,L476,Interceptor,30,Not in use,NA,Not used last night,NA,No
19907,L478,Interceptor,30,Used last night,NA,Used last night,NA,No
19910,L481,Interceptor,30,Used last night,NA,Used last night,662,No
19911,L482,Interceptor,30,Used last night,NA,Used last night,NA,No
19912,L483,Interceptor,30,Used last night,NA,Used last night,465,No
19913,L484,Interceptor,30,Used last night,NA,Used last night,NA,No
19914,L485,Interceptor,30,Used last night,NA,Used last night,NA,No
19915,L489,Interceptor,30,Used last night,NA,Used last night,0,No
19917,L731,Interceptor,30,Used last night,3,Attrited,NA,NA
19918,L732,Interceptor,30,Used last night,NA,Used last night,NA,No
19919,L733,Interceptor,30,Used last night,NA,Used last night,NA,No
19920,L734,Interceptor,30,Used last night,NA,Used last night,NA,No
19921,L735,Interceptor,30,Used last night,NA,Used last night,NA,No
19922,L736,Interceptor,30,Used last night,49,Attrited,NA,NA
19923,L737,Interceptor,30,Used last night,NA,Used last night,NA,No
19924,L738,Interceptor,30,Not used last night,NA,Used last night,NA,No
19925,L739,Interceptor,30,Used last night,96,Attrited,NA,NA
19926,L740,Interceptor,30,Used last night,NA,Used last night,NA,No
19927,L741,Interceptor,30,Used last night,NA,Used last night,NA,No
19928,L742,Interceptor,30,Used last night,NA,Used last night,NA,No
