,Country,NetCode,NetID,Brand,Status.12,Status.24,Status.6,Status.18,Status.48,Status.30,Status.42,,
7029,Senegal,NGM.15.1.3N,NGM15_1_3,NetProtect,NotLastNight,NotUse,NotLastNight,NotLastNight,NA,LastNight,NA,,
17618,Senegal,NGM.15.1.4P,NGM15_1_4,PermaNet 2.0,NotUse,NotUse,NA,NA,NA,Removed,NA,,
17617,Senegal,NGM.15.1.4N,NGM15_1_4,NetProtect,NA,NA,NA,LastNight,NA,NA,NA,,
17616,Senegal,NGM.15.1.4D,NGM15_1_4,Dawaplus 2.0,NA,NA,LastNight,NA,NA,NA,NA,,
7030,Senegal,NGM.15.1.5D,NGM15_1_5,Dawaplus 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
17656,Senegal,NGM15.1.6N,NGM15_1_6,NetProtect,LastNight,NA,NA,NA,NA,NA,NA,,
18423,Senegal,NGM.15.1.6N,NGM15_1_6,NetProtect,NA,NA,NA,Removed,NA,NA,NA,,
7075,Senegal,NGM15.1.7N,NGM15_1_7,NetProtect,NotLastNight,NA,NA,NA,NA,NA,NA,,
7031,Senegal,NGM.15.1.7P,NGM15_1_7,PermaNet 2.0,LastNight,LastNight,NA,NotLastNight,NA,Removed,NA,,
17619,Senegal,NGM.15.1.7D,NGM15_1_7,Dawaplus 2.0,NA,NA,LastNight,NA,NA,NA,NA,,
7076,Senegal,NGM15.1.8N,NGM15_1_8,NetProtect,NotLastNight,NA,NA,NA,NA,NA,NA,,
7032,Senegal,NGM.15.16N,NGM15_16_,NetProtect,NA,NA,NotLastNight,NA,NA,NA,NA,,
14636,Senegal,NGM15.2.1N,NGM15_2_1,NetProtect,NA,NA,NA,NA,NA,LastNight,NA,,
7033,Senegal,NGM.15.2.1D,NGM15_2_1,Dawaplus 2.0,LastNight,NA,LastNight,NotLastNight,NA,NA,NA,,
7077,Senegal,NGM15.2.2N,NGM15_2_2,NetProtect,NA,NA,NA,NA,NA,NotLastNight,NA,,
13508,Senegal,NGM.15.2.2N,NGM15_2_2,NetProtect,NotLastNight,LastNight,LastNight,NA,NA,NA,NA,,
7078,Senegal,NGM15.2.3P,NGM15_2_3,PermaNet 2.0,NA,NA,NA,NA,NA,NotLastNight,NA,,
17621,Senegal,NGM.15.2.3P,NGM15_2_3,PermaNet 2.0,LastNight,NotUse,Attrited,LastNight,NA,NA,NA,,
17620,Senegal,NGM.15.2.3D,NGM15_2_3,Dawaplus 2.0,NA,NA,NA,NA,NA,LastNight,NA,,
13509,Senegal,NGM.15.2.7D,NGM15_2_7,Dawaplus 2.0,NA,NotUse,NA,NA,NA,NA,NA,,
7034,Senegal,NGM.154.2.2N,NGM154_2_2,NetProtect,NA,NA,NA,NA,NA,NotLastNight,NA,,
17622,Senegal,NGM.16.1.1D,NGM16_1_1,Dawaplus 2.0,NotLastNight,LastNight,LastNight,NA,NA,NotUse,NA,,
7035,Senegal,NGM.16.1.2N,NGM16_1_2,NetProtect,NotUse,NA,NotUse,NotUse,NA,NotLastNight,NA,,
17623,Senegal,NGM.16.1.3P,NGM16_1_3,PermaNet 2.0,NotLastNight,NotUse,LastNight,NA,NA,NotUse,NA,,
17624,Senegal,NGM.16.1.4D,NGM16_1_4,Dawaplus 2.0,Removed,NA,NotUse,NA,NA,NA,NA,,
17625,Senegal,NGM.16.1.5N,NGM16_1_5,NetProtect,NotUse,NotUse,NotUse,NotUse,NA,NotUse,NA,,
18424,Senegal,NGM.16.1.6P,NGM16_1_6,PermaNet 2.0,Removed,NA,NA,NA,NA,NA,NA,,
7079,Senegal,NGM16.1.7D,NGM16_1_7,Dawaplus 2.0,NA,NA,NA,NA,NA,NotLastNight,NA,,
7036,Senegal,NGM.16.1.7D,NGM16_1_7,Dawaplus 2.0,NotLastNight,NotLastNight,NotUse,LastNight,NA,NotUse,NA,,
7037,Senegal,NGM.16.1.8N,NGM16_1_8,NetProtect,NotUse,NotUse,NotLastNight,NotUse,NA,NotLastNight,NA,,
7038,Senegal,NGM.16.1.9P,NGM16_1_9,PermaNet 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
7039,Senegal,NGM.17.1.1P,NGM17_1_1,PermaNet 2.0,NA,NA,NA,NA,NA,NA,NA,,
13510,Senegal,NGM.17.1.1D,NGM17_1_1,Dawaplus 2.0,NotUse,LastNight,LastNight,NotUse,NA,LastNight,NA,,
7040,Senegal,NGM.17.1.2N,NGM17_1_2,NetProtect,NotUse,LastNight,LastNight,LastNight,NA,NA,NA,,
17657,Senegal,NGM17.1.3P,NGM17_1_3,PermaNet 2.0,NA,NA,NA,NA,NA,NA,NA,,
17626,Senegal,NGM.17.1.3P,NGM17_1_3,PermaNet 2.0,NotLastNight,NA,LastNight,NotLastNight,NA,NA,NA,,
7041,Senegal,NGM.17.1.3N,NGM17_1_3,NetProtect,NA,NA,NA,NA,NA,NA,NA,,
13511,Senegal,NGM.17.1.4D,NGM17_1_4,Dawaplus 2.0,NotLastNight,LastNight,LastNight,LastNight,NA,NA,NA,,
7080,Senegal,NGM17.1.5N,NGM17_1_5,NetProtect,NA,NA,NA,NA,NA,NotLastNight,NA,,
7042,Senegal,NGM.17.1.5N,NGM17_1_5,NetProtect,NotLastNight,NA,LastNight,LastNight,NA,NotUse,NA,,
17658,Senegal,NGM17.1.6P,NGM17_1_6,PermaNet 2.0,NA,NA,NA,NA,NA,NA,NA,,
17627,Senegal,NGM.17.1.6P,NGM17_1_6,PermaNet 2.0,LastNight,LastNight,LastNight,LastNight,NA,NotUse,NA,,
7043,Senegal,NGM.17.1.7D,NGM17_1_7,Dawaplus 2.0,NotLastNight,NA,LastNight,NotUse,NA,NA,NA,,
7044,Senegal,NGM.18.1.1P,NGM18_1_1,Dawaplus 2.0,NA,NA,NotLastNight,NA,NA,NA,NA,,
7045,Senegal,NGM.18.1.1P,NGM18_1_1,PermaNet 2.0,LastNight,NA,NA,NotUse,NA,NotUse,NA,,
17628,Senegal,NGM.18.1.2D,NGM18_1_2,Dawaplus 2.0,LastNight,NA,LastNight,NA,NA,Attrited,NA,,
17629,Senegal,NGM.18.1.3N,NGM18_1_3,NetProtect,LastNight,NA,NotLastNight,NA,NA,Attrited,NA,,
7046,Senegal,NGM.18.1.4P,NGM18_1_4,PermaNet 2.0,LastNight,NA,NotUse,LastNight,NA,NotUse,NA,,
17630,Senegal,NGM.18.1.5P,NGM18_1_5,PermaNet 2.0,NA,NA,LastNight,NA,NA,NA,NA,,
17659,Senegal,NGM23.1.2D,NGM23_1_2,Dawaplus 2.0,NA,NA,NA,NA,NA,NA,NA,,
17660,Senegal,NGM24.1.4N,NGM24_1_4,NetProtect,NA,NA,NA,LastNight,NA,NA,NA,,
7047,Senegal,NGM.26.1.7N,NGM26_1_7,NetProtect,NA,NotLastNight,NA,NA,NA,NA,NA,,
17663,Senegal,NGM3.1.1P,NGM3_1_1,PermaNet 2.0,NA,NA,NA,NA,NA,NA,NA,,
7053,Senegal,NGM.3.1.1P,NGM3_1_1,PermaNet 2.0,NotUse,NotUse,LastNight,LastNight,NA,NotLastNight,NA,,
17635,Senegal,NGM.3.1.1D,NGM3_1_1,Dawaplus 2.0,NA,NA,NA,NA,NA,NotUse,NA,,
7048,Senegal,NGM.3.1.10P,NGM3_1_10,PermaNet 2.0,NotUse,NotUse,LastNight,NotLastNight,NA,NotLastNight,NA,,
17661,Senegal,NGM3.1.11D,NGM3_1_11,Dawaplus 2.0,NA,NA,NA,NA,NA,NA,NA,,
7049,Senegal,NGM.3.1.11D,NGM3_1_11,Dawaplus 2.0,NotUse,Removed,NotUse,NotUse,NA,NotLastNight,NA,,
7050,Senegal,NGM.3.1.12N,NGM3_1_12,NetProtect,NotUse,Removed,NotUse,Removed,NA,NotLastNight,NA,,
7051,Senegal,NGM.3.1.13P,NGM3_1_13,PermaNet 2.0,NotUse,Removed,LastNight,NA,NA,NotLastNight,NA,,
17631,Senegal,NGM.3.1.14D,NGM3_1_14,Dawaplus 2.0,Removed,NA,NotUse,NA,NA,NA,NA,,
17662,Senegal,NGM3.1.15N,NGM3_1_15,NetProtect,NA,NA,NA,NA,NA,NotUse,NA,,
17632,Senegal,NGM.3.1.15N,NGM3_1_15,NetProtect,NotUse,NotUse,NotUse,Removed,NA,NA,NA,,
17634,Senegal,NGM.3.1.16P,NGM3_1_16,PermaNet 2.0,NA,NA,LastNight,NA,NA,NotUse,NA,,
17633,Senegal,NGM.3.1.16D,NGM3_1_16,Dawaplus 2.0,NA,NA,NA,LastNight,NA,NA,NA,,
7052,Senegal,NGM.3.1.17D,NGM3_1_17,Dawaplus 2.0,NotUse,NotUse,NotUse,LastNight,NA,NA,NA,,
7054,Senegal,NGM.3.1.2D,NGM3_1_2,Dawaplus 2.0,NotUse,NotLastNight,LastNight,NA,NA,NotLastNight,NA,,
17664,Senegal,NGM3.1.3P,NGM3_1_3,PermaNet 2.0,NA,NA,NA,NA,NA,NotUse,NA,,
17637,Senegal,NGM.3.1.3P1,NGM3_1_3,PermaNet 2.0,NA,NA,NA,NotUse,NA,NA,NA,,
13512,Senegal,NGM.3.1.3P,NGM3_1_3,PermaNet 2.0,LastNight,NotUse,NA,NA,NA,NA,NA,,
17636,Senegal,NGM.3.1.3N,NGM3_1_3,NetProtect,NA,NA,NotUse,NA,NA,NA,NA,,
17665,Senegal,NGM3.1.4D,NGM3_1_4,Dawaplus 2.0,NotUse,NA,NA,NA,NA,NA,NA,,
7055,Senegal,NGM.3.1.4P,NGM3_1_4,PermaNet 2.0,NA,NA,LastNight,Removed,NA,NotLastNight,NA,,
7081,Senegal,NGM3.1.5D,NGM3_1_5,Dawaplus 2.0,NA,NA,NA,NA,NA,NotLastNight,NA,,
17638,Senegal,NGM.3.1.5D,NGM3_1_5,Dawaplus 2.0,Removed,NA,NotUse,NA,NA,NA,NA,,
7056,Senegal,NGM.3.1.6N,NGM3_1_6,NetProtect,NotUse,Removed,NotUse,NotUse,NA,NotLastNight,NA,,
7057,Senegal,NGM.3.1.7P,NGM3_1_7,PermaNet 2.0,Attrited,NotUse,NotLastNight,NotUse,NA,NotUse,NA,,
7058,Senegal,NGM.3.1.8D,NGM3_1_8,Dawaplus 2.0,NotUse,NotUse,NotLastNight,LastNight,NA,NotLastNight,NA,,
7059,Senegal,NGM.3.1.9N,NGM3_1_9,NetProtect,NotLastNight,NotUse,NotUse,NotUse,NA,NotLastNight,NA,,
17639,Senegal,NGM.3.3.3N,NGM3_3_3,NetProtect,NotUse,NA,NA,NotUse,NA,NotUse,NA,,
17666,Senegal,NGM34.1.2D,NGM34_1_2,Dawaplus 2.0,NA,NA,NA,LastNight,NA,NA,NA,,
17667,Senegal,NGM4.1.1N,NGM4_1_1,NetProtect,NA,NA,NA,NA,NA,NotUse,NA,,
17640,Senegal,NGM.4.1.1N,NGM4_1_1,NetProtect,LastNight,NotUse,NotLastNight,NotUse,NA,NA,NA,,
13513,Senegal,NGM.4.1.2P,NGM4_1_2,PermaNet 2.0,LastNight,NotUse,NotLastNight,LastNight,NA,NotUse,NA,,
17641,Senegal,NGM.4.1.3D,NGM4_1_3,Dawaplus 2.0,Removed,NA,NotUse,NotUse,NA,NA,NA,,
13514,Senegal,NGM.4.1.4N,NGM4_1_4,NetProtect,LastNight,LastNight,NotUse,LastNight,NA,NotUse,NA,,
13522,Senegal,NGM4.1.5P,NGM4_1_5,PermaNet 2.0,NA,NA,NA,NA,NA,NA,NA,,
13515,Senegal,NGM.4.1.5P,NGM4_1_5,PermaNet 2.0,LastNight,NotUse,LastNight,LastNight,NA,NotUse,NA,,
13516,Senegal,NGM.4.1.6D,NGM4_1_6,Dawaplus 2.0,NotLastNight,NotUse,Attrited,LastNight,NA,NA,NA,,
13517,Senegal,NGM.4.1.7N,NGM4_1_7,NetProtect,LastNight,LastNight,LastNight,LastNight,NA,NotUse,NA,,
13518,Senegal,NGM.4.1.8P,NGM4_1_8,PermaNet 2.0,Removed,NotUse,NotUse,NotUse,NA,NotUse,NA,,
17642,Senegal,NGM.4.1.9N,NGM4_1_9,NetProtect,Removed,NA,NotUse,NotUse,NA,NA,NA,,
17668,Senegal,NGM5.1.1P,NGM5_1_1,PermaNet 2.0,NA,NA,NA,NA,NA,LastNight,NA,,
17643,Senegal,NGM.5.1.1P,NGM5_1_1,PermaNet 2.0,NA,LastNight,LastNight,LastNight,NA,NA,NA,,
7060,Senegal,NGM.5.1.2D,NGM5_1_2,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,NA,Removed,NA,,
17669,Senegal,NGM5.1.3N,NGM5_1_3,NetProtect,NA,NotUse,NA,NA,NA,NA,NA,,
17644,Senegal,NGM.5.1.3N,NGM5_1_3,NetProtect,NotUse,NA,LastNight,LastNight,NA,NA,NA,,
17670,Senegal,NGM6.1.1D,NGM6_1_1,Dawaplus 2.0,NA,NA,NA,NA,NA,NotUse,NA,,
7061,Senegal,NGM.6.1.1N,NGM6_1_1,NetProtect,NA,NA,NotLastNight,NA,NA,NA,NA,,
17645,Senegal,NGM.6.1.1D,NGM6_1_1,Dawaplus 2.0,Attrited,NotUse,NA,NotUse,NA,NA,NA,,
17646,Senegal,NGM.6.1.2N,NGM6_1_2,NetProtect,Removed,LastNight,LastNight,NA,NA,NA,NA,,
7062,Senegal,NGM.6.1.3P,NGM6_1_3,PermaNet 2.0,LastNight,LastNight,LastNight,LastNight,NA,NotLastNight,NA,,
7063,Senegal,NGM.6.1.4D,NGM6_1_4,Dawaplus 2.0,LastNight,LastNight,NotLastNight,LastNight,NA,NotLastNight,NA,,
7064,Senegal,NGM.7.1.1D,NGM7_1_1,Dawaplus 2.0,LastNight,LastNight,LastNight,LastNight,NA,NotLastNight,NA,,
17648,Senegal,NGM.7.1.2P,NGM7_1_2,PermaNet 2.0,NA,NA,LastNight,NotUse,NA,NA,NA,,
17647,Senegal,NGM.7.1.2N,NGM7_1_2,NetProtect,LastNight,NA,NA,NA,NA,NA,NA,,
13519,Senegal,NGM.7.1.2D,NGM7_1_2,Dawaplus 2.0,NA,NotUse,NA,NA,NA,LastNight,NA,,
7065,Senegal,NGM.7.1.3P,NGM7_1_3,PermaNet 2.0,NotLastNight,LastNight,NA,NotUse,NA,NotLastNight,NA,,
17649,Senegal,NGM.7.1.3N,NGM7_1_3,NetProtect,NA,NA,LastNight,NA,NA,NA,NA,,
18594,Senegal,NGM.8.1.1N,NGM8_1_1,NetProtect,Attrited,NA,NA,NA,NA,NA,NA,,
18425,Senegal,NGM.8.1.1D,NGM8_1_1,Dawaplus 2.0,NA,NA,Removed,NA,NA,NA,NA,,
17671,Senegal,NGM9.1.1P,NGM9_1_1,PermaNet 2.0,NA,LastNight,NA,NA,NA,NA,NA,,
17651,Senegal,NGM.9.1.1P,NGM9_1_1,PermaNet 2.0,LastNight,NA,LastNight,LastNight,NA,NA,NA,,
17650,Senegal,NGM.9.1.14P,NGM9_1_14,PermaNet 2.0,NA,NA,NA,LastNight,NA,NA,NA,,
7066,Senegal,NGM.9.1.2D,NGM9_1_2,Dawaplus 2.0,NotUse,LastNight,NotUse,NotUse,NA,NotUse,NA,,
7067,Senegal,NGM.9.1.3N,NGM9_1_3,NetProtect,LastNight,LastNight,LastNight,Removed,NA,NotUse,NA,,
7068,Senegal,NGM.9.1.4P,NGM9_1_4,PermaNet 2.0,LastNight,LastNight,LastNight,NA,NA,NotLastNight,NA,,
7069,Senegal,NGM.9.1.5D,NGM9_1_5,Dawaplus 2.0,NotLastNight,LastNight,NotUse,Removed,NA,NotLastNight,NA,,
7070,Senegal,NGM.9.1.6N,NGM9_1_6,NetProtect,NotUse,Removed,LastNight,NotUse,NA,NotLastNight,NA,,
7071,Senegal,NGM.9.1.7P,NGM9_1_7,PermaNet 2.0,NotUse,Removed,NotLastNight,NotUse,NA,NotLastNight,NA,,
7072,Senegal,NGM.9.1.8D,NGM9_1_8,Dawaplus 2.0,NotUse,NotLastNight,NotUse,NotUse,NA,NotLastNight,NA,,
13520,Senegal,NGM.9.5.2D,NGM9_5_2,Dawaplus 2.0,NA,NA,NA,NA,NA,NA,NA,,
7082,Senegal,NGY.1.1.1P,NGY1_1_1,PermaNet 2.0,NotUse,NA,NotLastNight,NA,NA,NA,NA,,
17751,Senegal,NGY1.1.2D,NGY1_1_2,Dawaplus 2.0,NA,NotLastNight,NA,NA,NA,NA,NA,,
17672,Senegal,NGY.1.1.2D,NGY1_1_2,Dawaplus 2.0,LastNight,NA,NotUse,LastNight,NA,NA,NA,,
7083,Senegal,NGY.1.1.3N,NGY1_1_3,NetProtect,Removed,NA,NotLastNight,NA,NA,NA,NA,,
7084,Senegal,NGY.1.1.4P,NGY1_1_4,PermaNet 2.0,Attrited,LastNight,NotUse,NotUse,NA,Removed,NA,,
7085,Senegal,NGY.1.1.5D,NGY1_1_5,Dawaplus 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
7086,Senegal,NGY.1.3.2N,NGY1_3_2,NetProtect,NA,NA,NA,NA,NA,NA,NA,,
17752,Senegal,NGY10.1.1D,NGY10_1_1,Dawaplus 2.0,NA,NA,NA,LastNight,NA,NA,NA,,
17674,Senegal,NGY.10.1.1N,NGY10_1_1,NetProtect,NA,NotUse,NA,NA,NA,NA,NA,,
17673,Senegal,NGY.10.1.1D,NGY10_1_1,Dawaplus 2.0,NotLastNight,NA,NotUse,NA,NA,NA,NA,,
17753,Senegal,NGY10.3.1N,NGY10_3_1,NetProtect,NA,NA,NA,NA,NA,NotUse,NA,,
17675,Senegal,NGY.10.3.1N,NGY10_3_1,NetProtect,NotUse,NA,NotUse,NotUse,NA,NA,NA,,
7087,Senegal,NGY.10.4.1P,NGY10_4_1,PermaNet 2.0,NotLastNight,NotUse,NotUse,NotUse,NA,NotLastNight,NA,,
13523,Senegal,NGY.10.4.1D,NGY10_4_1,Dawaplus 2.0,NA,NA,NA,LastNight,NA,NotUse,NA,,
7088,Senegal,NGY.10.4.2D,NGY10_4_2,Dawaplus 2.0,NotUse,NotLastNight,NotLastNight,NotLastNight,NA,NotLastNight,NA,,
7089,Senegal,NGY.10.4.3N,NGY10_4_3,NetProtect,NotUse,NA,NotUse,NotLastNight,NA,NotLastNight,NA,,
17754,Senegal,NGY10.4.4P,NGY10_4_4,PermaNet 2.0,NA,NA,NA,NA,NA,NotUse,NA,,
17676,Senegal,NGY.10.4.4P,NGY10_4_4,PermaNet 2.0,NotLastNight,NotLastNight,NotUse,LastNight,NA,NA,NA,,
7090,Senegal,NGY.11.1.1P,NGY11_1_1,PermaNet 2.0,NotLastNight,NotLastNight,NotLastNight,LastNight,NA,NA,NA,,
7091,Senegal,NGY.11.1.2D,NGY11_1_2,Dawaplus 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
7092,Senegal,NGY.11.2.1N,NGY11_2_1,NetProtect,NotLastNight,NotLastNight,NotUse,NotLastNight,NA,NotUse,NA,,
17755,Senegal,NGY11.2.2P,NGY11_2_2,PermaNet 2.0,NA,NA,NA,NA,NA,LastNight,NA,,
7093,Senegal,NGY.11.2.2P,NGY11_2_2,PermaNet 2.0,NotLastNight,NotUse,LastNight,LastNight,NA,NA,NA,,
7094,Senegal,NGY.12.1.1D,NGY12_1_1,Dawaplus 2.0,LastNight,NA,NotLastNight,NotLastNight,NA,NA,NA,,
17756,Senegal,NGY12.1.2N,NGY12_1_2,NetProtect,LastNight,NA,NA,NA,NA,NA,NA,,
7095,Senegal,NGY.12.1.2N,NGY12_1_2,NetProtect,NA,NA,NotUse,NotLastNight,NA,NotLastNight,NA,,
7096,Senegal,NGY.12.1.3P,NGY12_1_3,PermaNet 2.0,NotLastNight,NotLastNight,NotUse,NotLastNight,NA,NotLastNight,NA,,
17677,Senegal,NGY.12.1.4D,NGY12_1_4,Dawaplus 2.0,Removed,NA,LastNight,NA,NA,NA,NA,,
17678,Senegal,NGY.12.2.1N,NGY12_2_1,NetProtect,NotUse,NotUse,NotUse,NotUse,NA,Attrited,NA,,
7097,Senegal,NGY.12.2.2P,NGY12_2_2,PermaNet 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
17757,Senegal,NGY12.3.1D,NGY12_3_1,Dawaplus 2.0,NA,NA,NotLastNight,NA,NA,NA,NA,,
17758,Senegal,NGY12.3.2N,NGY12_3_2,NetProtect,NA,NA,NA,LastNight,NA,NA,NA,,
17679,Senegal,NGY.12.3.2N,NGY12_3_2,NetProtect,NotLastNight,NA,NotLastNight,NA,NA,NA,NA,,
17759,Senegal,NGY12.3.3P,NGY12_3_3,PermaNet 2.0,NA,NA,NotLastNight,NA,NA,NA,NA,,
17680,Senegal,NGY.12.3.3P,NGY12_3_3,PermaNet 2.0,NotLastNight,NA,NA,NA,NA,NA,NA,,
7098,Senegal,NGY.12.3.3PDéchrée,NGY12_3_3,PermaNet 2.0,NA,NA,NotLastNight,NA,NA,NA,NA,,
17760,Senegal,NGY13.1.1P,NGY13_1_1,PermaNet 2.0,NA,NotUse,NA,LastNight,NA,NA,NA,,
17681,Senegal,NGY.13.1.1P,NGY13_1_1,PermaNet 2.0,LastNight,NA,NotUse,NA,NA,NA,NA,,
7099,Senegal,NGY.13.1.1PDéchirée,NGY13_1_1,PermaNet 2.0,NA,NotLastNight,NA,NA,NA,NA,NA,,
17761,Senegal,NGY13.1.2D,NGY13_1_2,Dawaplus 2.0,NotLastNight,NA,NA,NA,NA,NA,NA,,
17682,Senegal,NGY.13.1.2D,NGY13_1_2,Dawaplus 2.0,NA,NA,LastNight,NA,NA,NA,NA,,
17762,Senegal,NGY13.1.3N,NGY13_1_3,NetProtect,NA,NA,NotLastNight,NA,NA,NA,NA,,
7100,Senegal,NGY.13.1.3,NGY13_1_3,NetProtect,NA,NA,NotLastNight,NA,NA,NA,NA,,
7101,Senegal,NGY.13.1.4P,NGY13_1_4,PermaNet 2.0,NotLastNight,NA,LastNight,NotLastNight,NA,NA,NA,,
7102,Senegal,NGY.13.1.5D,NGY13_1_5,Dawaplus 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
13524,Senegal,NGY.13.2.1N,NGY13_2_1,NetProtect,NA,NotUse,NotLastNight,NotUse,NA,NotUse,NA,,
7103,Senegal,NGY.13.2.2P,NGY13_2_2,PermaNet 2.0,LastNight,NA,NotLastNight,NA,NA,NA,NA,,
7244,Senegal,NGY14.1.1D,NGY14_1_1,Dawaplus 2.0,NA,NotLastNight,NA,NA,NA,NA,NA,,
7104,Senegal,NGY.14.1.1D,NGY14_1_1,Dawaplus 2.0,Removed,LastNight,NotLastNight,NA,NA,NA,NA,,
13533,Senegal,NGY14.1.2N,NGY14_1_2,NetProtect,NA,NA,NA,NA,NA,NotLastNight,NA,,
17684,Senegal,NGY.14.1.2P,NGY14_1_2,PermaNet 2.0,NA,NA,NA,LastNight,NA,NA,NA,,
17683,Senegal,NGY.14.1.2N,NGY14_1_2,NetProtect,LastNight,NotLastNight,LastNight,NotUse,NA,NA,NA,,
17685,Senegal,NGY.14.1.3P,NGY14_1_3,PermaNet 2.0,NA,NotUse,NotLastNight,NA,NA,NA,NA,,
17686,Senegal,NGY.14.1.4D,NGY14_1_4,Dawaplus 2.0,LastNight,NA,NotLastNight,NotLastNight,NA,NA,NA,,
7105,Senegal,NGY.15.1.2N,NGY15_1_2,NetProtect,NA,NotLastNight,NA,NA,NA,NA,NA,,
7106,Senegal,NGY.15.2.1N,NGY15_2_1,NetProtect,LastNight,NA,NotLastNight,LastNight,NA,Removed,NA,,
13525,Senegal,NGY.16.1.1P,NGY16_1_1,PermaNet 2.0,LastNight,NotUse,NotUse,NotUse,NA,NA,NA,,
14637,Senegal,NGY.16.1.1D,NGY16_1_1,Dawaplus 2.0,NA,NA,NA,LastNight,NA,NA,NA,,
17687,Senegal,NGY.16.1.2N,NGY16_1_2,NetProtect,NA,NA,NA,NotLastNight,NA,NA,NA,,
7107,Senegal,NGY.16.1.2D,NGY16_1_2,Dawaplus 2.0,LastNight,NotLastNight,LastNight,LastNight,NA,NA,NA,,
17688,Senegal,NGY.16.1.3D,NGY16_1_3,Dawaplus 2.0,NA,NA,LastNight,Attrited,NA,NA,NA,,
7108,Senegal,NGY.16.1.4P,NGY16_1_4,PermaNet 2.0,LastNight,LastNight,NotUse,Attrited,NA,NotLastNight,NA,,
7109,Senegal,NGY.16.1.5N,NGY16_1_5,NetProtect,Removed,NA,NotLastNight,NA,NA,NA,NA,,
7110,Senegal,NGY.16.1.6N,NGY16_1_6,NetProtect,NA,NotLastNight,NotLastNight,NotUse,NA,NA,NA,,
17763,Senegal,NGY17.1.1P,NGY17_1_1,PermaNet 2.0,NA,NA,NotUse,NA,NA,NA,NA,,
7111,Senegal,NGY.17.1.2D,NGY17_1_2,Dawaplus 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
17689,Senegal,NGY.17.1.3N,NGY17_1_3,NetProtect,NotLastNight,NA,NotUse,NA,NA,NA,NA,,
7112,Senegal,NGY.17.1.4P,NGY17_1_4,PermaNet 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
7113,Senegal,NGY.17.1.5D,NGY17_1_5,Dawaplus 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
7114,Senegal,NGY.17.1.6P,NGY17_1_6,PermaNet 2.0,NA,NA,NA,NA,NA,NA,NA,,
17690,Senegal,NGY.17.2.1P,NGY17_2_1,PermaNet 2.0,NotLastNight,NA,NA,NA,NA,NA,NA,,
7115,Senegal,NGY.17.2.1N,NGY17_2_1,NetProtect,NA,NA,NotLastNight,NA,NA,NA,NA,,
7116,Senegal,NGY.18.1.1N,NGY18_1_1,NetProtect,NotUse,NotLastNight,NotLastNight,NotUse,NA,NA,NA,,
17691,Senegal,NGY.18.1.2P,NGY18_1_2,PermaNet 2.0,Attrited,NA,NotLastNight,NA,NA,NA,NA,,
7117,Senegal,NGY.18.1.3D,NGY18_1_3,Dawaplus 2.0,NotUse,NotLastNight,NotLastNight,NotUse,NA,NA,NA,,
17764,Senegal,NGY19.1.1D,NGY19_1_1,Dawaplus 2.0,NA,NA,NotLastNight,NA,NA,NA,NA,,
17692,Senegal,NGY.19.1.1N,NGY19_1_1,NetProtect,NA,NotUse,NA,NotUse,NA,Removed,NA,,
7118,Senegal,NGY.19.1.2P,NGY19_1_2,PermaNet 2.0,NA,NotLastNight,NA,LastNight,NA,NA,NA,,
17693,Senegal,NGY.19.1.2N,NGY19_1_2,NetProtect,Attrited,NA,NotUse,NA,NA,NA,NA,,
7119,Senegal,NGY.19.1.3P,NGY19_1_3,PermaNet 2.0,NA,NotLastNight,LastNight,Attrited,NA,NA,NA,,
17695,Senegal,NGY.19.1.4N,NGY19_1_4,NetProtect,NA,NA,NA,LastNight,NA,NA,NA,,
17694,Senegal,NGY.19.1.4D,NGY19_1_4,Dawaplus 2.0,NotLastNight,NA,NotLastNight,Attrited,NA,NA,NA,,
17765,Senegal,NGY19.1.5N,NGY19_1_5,NetProtect,NA,NA,NotLastNight,NA,NA,NA,NA,,
7120,Senegal,NGY.19.1.5,NGY19_1_5,NetProtect,NA,NA,NotLastNight,NA,NA,NA,NA,,
17696,Senegal,NGY.19.3.1P,NGY19_3_1,PermaNet 2.0,NA,NA,NA,NotLastNight,NA,NA,NA,,
7121,Senegal,NGY.2.1.1D,NGY2_1_1,Dawaplus 2.0,Removed,NA,NotLastNight,NA,NA,NA,NA,,
7122,Senegal,NGY.2.1.2N,NGY2_1_2,NetProtect,NA,NotLastNight,NotUse,NA,NA,NA,NA,,
7123,Senegal,NGY.2.1.3P,NGY2_1_3,PermaNet 2.0,NA,NotLastNight,NotUse,NA,NA,NA,NA,,
7124,Senegal,NGY.2.1.4D,NGY2_1_4,Dawaplus 2.0,NA,NotLastNight,NotLastNight,NA,NA,NA,NA,,
