"","Country","NetCode","Brand","Round","Status","PHI","Damage_related","Wash","WashFreq","Bedding","Reason","Location"
"13713","Kenya","P781","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13714","Kenya","P782","PermaNet 3.0",18,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13715","Kenya","P783","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13716","Kenya","P783","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13717","Kenya","P784","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13718","Kenya","P785","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13719","Kenya","P785","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13720","Kenya","P788","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13721","Kenya","P788","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13722","Kenya","P791","PermaNet 3.0",6,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13723","Kenya","P791","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13724","Kenya","P792","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13725","Kenya","P796","PermaNet 3.0",6,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13726","Kenya","P796","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13727","Kenya","P802","PermaNet 3.0",24,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13728","Kenya","P806","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13729","Kenya","P807","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13730","Kenya","P807","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13731","Kenya","P808","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13732","Kenya","P810","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13733","Kenya","P810","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13734","Kenya","P815","PermaNet 3.0",18,"Not used last night",NA,"No",NA,NA,"Other","",""
"13735","Kenya","P817","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13736","Kenya","P817","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13737","Kenya","P818","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13738","Kenya","P818","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13739","Kenya","P822","PermaNet 3.0",48,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13740","Kenya","P824","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13741","Kenya","P824","PermaNet 3.0",30,"Used last night",0,"No",NA,NA,"Other","","Hanging - Loose"
"13742","Kenya","P826","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13743","Kenya","P827","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13744","Kenya","P829","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13745","Kenya","P831","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13746","Kenya","P831","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13747","Kenya","P833","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13748","Kenya","P834","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13749","Kenya","P834","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13750","Kenya","P835","PermaNet 3.0",18,"Not used last night",NA,"No",NA,NA,"Other","",""
"13751","Kenya","P836","PermaNet 3.0",6,"Not used last night",0,"No",NA,NA,"Other","","Stored Away"
"13752","Kenya","P837","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13753","Kenya","P837","PermaNet 3.0",42,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13754","Kenya","P839","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13755","Kenya","P839","PermaNet 3.0",36,"Used last night",349,"No",NA,NA,"Other","","Stored Away"
"13756","Kenya","P840","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13757","Kenya","P840","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13758","Kenya","P840","PermaNet 3.0",18,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13759","Kenya","P840","PermaNet 3.0",24,"Not used last night",0,"No",NA,NA,"Other","","Stored Away"
"13760","Kenya","P841","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13761","Kenya","P842","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13762","Kenya","P842","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13763","Kenya","P844","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13764","Kenya","P844","PermaNet 3.0",36,"Used last night",3,"No",NA,NA,"Other","","Hanging - Tied"
"13765","Kenya","P845","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13766","Kenya","P845","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13767","Kenya","P846","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13768","Kenya","P846","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13769","Kenya","K961","DuraNet",48,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"13770","Kenya","P853","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13771","Kenya","P853","PermaNet 3.0",18,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13772","Kenya","P856","PermaNet 3.0",48,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13773","Kenya","P857","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13774","Kenya","P857","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13775","Kenya","P860","PermaNet 3.0",30,"Used last night",23,"No",NA,NA,"Other","","Hanging - Tied"
"13776","Kenya","P861","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13777","Kenya","P861","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13778","Kenya","P864","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13779","Kenya","P867","PermaNet 3.0",36,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13780","Kenya","K827","DuraNet",48,"Not in use",588,"No",NA,NA,"Mat etc","","Stored Away"
"13781","Kenya","P868","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13782","Kenya","P868","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13783","Kenya","P869","PermaNet 3.0",6,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13784","Kenya","P869","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13785","Kenya","P869","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13786","Kenya","P869","PermaNet 3.0",36,"Used last night",0,"No",NA,NA,"Other","","Hanging - Tied"
"13787","Kenya","P871","PermaNet 3.0",6,"Used last night",1,"No",NA,NA,"Other","","Hanging - Tied"
"13788","Kenya","P872","PermaNet 3.0",48,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13789","Kenya","P873","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13790","Kenya","P873","PermaNet 3.0",48,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13791","Kenya","P875","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13792","Kenya","P875","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13793","Kenya","P877","PermaNet 3.0",30,"Used last night",0,"No",NA,NA,"Other","","Hanging - Loose"
"13794","Kenya","K936","DuraNet",48,"Used last night",0,"No",NA,NA,"Mat etc","","Hanging - Tied"
"13795","Kenya","P878","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13796","Kenya","P878","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13797","Kenya","P882","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13798","Kenya","P883","PermaNet 3.0",30,"Used last night",130,"No",NA,NA,"Other","","Hanging - Loose"
"13799","Kenya","P883","PermaNet 3.0",48,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13800","Kenya","P884","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13801","Kenya","P884","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13802","Kenya","P886","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13803","Kenya","P886","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13804","Kenya","P888","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13805","Kenya","P889","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13806","Kenya","P889","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13807","Kenya","P890","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13808","Kenya","P891","PermaNet 3.0",6,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13809","Kenya","P891","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13810","Kenya","P891","PermaNet 3.0",18,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13811","Kenya","P892","PermaNet 3.0",18,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13812","Kenya","P892","PermaNet 3.0",24,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13813","Kenya","P894","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13814","Kenya","P895","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13815","Kenya","P899","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13816","Kenya","P899","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13817","Kenya","P902","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13818","Kenya","P904","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13819","Kenya","P904","PermaNet 3.0",18,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13820","Kenya","P905","PermaNet 3.0",6,"Used last night",0,"No",NA,NA,"Other","","Hanging - Loose"
"13821","Kenya","P906","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13822","Kenya","P908","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13823","Kenya","P908","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13824","Kenya","P909","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13825","Kenya","P909","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13826","Kenya","P909","PermaNet 3.0",30,"Not used last night",0,"No",NA,NA,"Other","","Stored Away"
"13827","Kenya","P911","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13828","Kenya","P911","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13829","Kenya","P911","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13830","Kenya","P912","PermaNet 3.0",6,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13831","Kenya","P912","PermaNet 3.0",30,"Used last night",346,"No",NA,NA,"Other","","Hanging - Loose"
"13832","Kenya","P913","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13833","Kenya","P913","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13834","Kenya","P913","PermaNet 3.0",30,"Used last night",271,"No",NA,NA,"Other","","Hanging - Loose"
"13835","Kenya","P914","PermaNet 3.0",30,"Used last night",92,"No",NA,NA,"Other","","Hanging - Loose"
"13836","Kenya","P916","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13837","Kenya","P916","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13838","Kenya","P917","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13839","Kenya","P917","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13840","Kenya","P918","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13841","Kenya","P918","PermaNet 3.0",12,"Not used last night",0,"No",NA,NA,"Other","","Stored Away"
"13842","Kenya","P920","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13843","Kenya","P920","PermaNet 3.0",12,"Not in use",0,"No",NA,NA,"Other","","Stored Away"
"13844","Kenya","P924","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13845","Kenya","P924","PermaNet 3.0",24,"Used last night",751,"No",NA,NA,"Other","","Hanging - Loose"
"13846","Kenya","P925","PermaNet 3.0",18,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13847","Kenya","P926","PermaNet 3.0",6,"Not in use",0,"No",NA,NA,"Other","","Stored Away"
"13848","Kenya","P929","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13849","Kenya","P929","PermaNet 3.0",12,"Not in use",0,"No",NA,NA,"Other","","Stored Away"
"13850","Kenya","P930","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13851","Kenya","P930","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13852","Kenya","P931","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13853","Kenya","P932","PermaNet 3.0",12,"Used last night",2,"No",NA,NA,"Other","","Hanging - Loose"
"13854","Kenya","P936","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13855","Kenya","P936","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13856","Kenya","P937","PermaNet 3.0",6,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13857","Kenya","P937","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13858","Kenya","P937","PermaNet 3.0",18,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13859","Kenya","P937","PermaNet 3.0",24,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13860","Kenya","P938","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13861","Kenya","P938","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13862","Kenya","P939","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13863","Kenya","P942","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13864","Kenya","P942","PermaNet 3.0",18,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13865","Kenya","P942","PermaNet 3.0",36,"Used last night",0,"No",NA,NA,"Other","","Hanging - Tied"
"13866","Kenya","P943","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13867","Kenya","P944","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13868","Kenya","P944","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13869","Kenya","P944","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13870","Kenya","P946","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13871","Kenya","P946","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13872","Kenya","P947","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13873","Kenya","P947","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13874","Kenya","P947","PermaNet 3.0",18,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13875","Kenya","K978","DuraNet",48,"Not in use",2305,"No",NA,NA,"Mat etc","","Stored Away"
"13876","Kenya","P948","PermaNet 3.0",6,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13877","Kenya","P949","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13878","Kenya","P951","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13879","Kenya","P951","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13880","Kenya","P951","PermaNet 3.0",18,"Not in use",0,"No",NA,NA,"Other","","Stored Away"
"13881","Kenya","P952","PermaNet 3.0",24,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13882","Kenya","P953","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13883","Kenya","P953","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13884","Kenya","P954","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13885","Kenya","P954","PermaNet 3.0",12,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13886","Kenya","P954","PermaNet 3.0",18,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13887","Kenya","P955","PermaNet 3.0",48,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13888","Kenya","P961","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13889","Kenya","P961","PermaNet 3.0",30,"Used last night",0,"No",NA,NA,"Other","","Hanging - Loose"
"13890","Kenya","P961","PermaNet 3.0",36,"Used last night",0,"No",NA,NA,"Other","","Hanging - Tied"
"13891","Kenya","K517","DuraNet",48,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"13892","Kenya","P962","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13893","Kenya","P963","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13894","Kenya","P963","PermaNet 3.0",18,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13895","Kenya","P963","PermaNet 3.0",36,"Used last night",362,"No",NA,NA,"Other","","Hanging - Tied"
"13896","Kenya","P964","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13897","Kenya","P964","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13898","Kenya","P966","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13899","Kenya","P967","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13900","Kenya","P967","PermaNet 3.0",12,"Not in use",0,"No",NA,NA,"Other","","Stored Away"
"13901","Kenya","P969","PermaNet 3.0",6,"Used last night",0,"No",NA,NA,"Other","","Hanging - Loose"
"13902","Kenya","P970","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13903","Kenya","P970","PermaNet 3.0",18,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13904","Kenya","P970","PermaNet 3.0",24,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13905","Kenya","P970","PermaNet 3.0",30,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13906","Kenya","P970","PermaNet 3.0",36,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13907","Kenya","P970","PermaNet 3.0",42,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13908","Kenya","P973","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13909","Kenya","P975","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13910","Kenya","P975","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13911","Kenya","P977","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13912","Kenya","P983","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13913","Kenya","P987","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13914","Kenya","P988","PermaNet 3.0",6,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13915","Kenya","P992","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13916","Kenya","P993","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Loose"
"13917","Kenya","P995","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13918","Kenya","P996","PermaNet 3.0",6,"Not used last night",NA,"No",NA,NA,"Other","","Stored Away"
"13919","Kenya","P996","PermaNet 3.0",12,"Not in use",NA,"No",NA,NA,"Other","","Stored Away"
"13920","Kenya","P997","PermaNet 3.0",12,"Used last night",0,"No",NA,NA,"Other","","Hanging - Loose"
"13921","Kenya","P998","PermaNet 3.0",12,"Used last night",NA,"No",NA,NA,"Other","","Hanging - Tied"
"13922","Kenya","K839","DuraNet",48,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"13923","Kenya","K916","DuraNet",48,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"13924","Kenya","K921","DuraNet",48,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"13925","Kenya","K949","DuraNet",48,"Used last night",0,"No",NA,NA,"Mattress/Bed","","Hanging - Tied"
"13926","Kenya","K959","DuraNet",48,"Used last night",265,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"13927","Kenya","K920","DuraNet",48,"Not in use",0,"No",1,2,NA,"","Stored Away"
"13928","Kenya","K982","DuraNet",48,"Not used last night",0,"No",1,2,"Mat etc","","Hanging - Tied"
"13929","Kenya","K557","DuraNet",48,"Used last night",23,"No",1,2,"Mattress/Bed","","Hanging - Tied"
"13930","Kenya","K766","DuraNet",48,"Used last night",657,"No",1,2,"Mattress/Bed","","Hanging - Tied"
"13931","Kenya","K782","DuraNet",48,"Used last night",0,"No",1,2,"Mattress/Bed","","Hanging - Loose"
"13932","Kenya","K898","DuraNet",48,"Used last night",0,"No",1,2,"Mattress/Bed","","Hanging - Loose"
"13933","Kenya","K555","DuraNet",48,"Used last night",0,"No",1,4,"Mattress/Bed","","Hanging - Loose"
"13934","Kenya","K880","DuraNet",48,"Used last night",0,"No",1,4,"Mattress/Bed","","Hanging - Loose"
"13935","Kenya","K518","DuraNet",48,"Removed",NA,"No",NA,NA,NA,"Taken from house/Moved",""
"13936","Kenya","K809","DuraNet",48,"Removed",NA,"No",NA,NA,NA,"Taken from house/Moved",""
"13937","Kenya","K867","DuraNet",48,"Removed",NA,"No",NA,NA,NA,"Taken from house/Moved",""
"13938","Kenya","K957","DuraNet",48,"Removed",NA,"No",NA,NA,NA,"Taken from house/Moved",""
"13939","Kenya","J436","Dawaplus 2.0",48,"Not in use",NA,"No",NA,NA,NA,"",""
"13940","Kenya","J457","Dawaplus 2.0",48,"Not used last night",46,"No",NA,NA,NA,"","Stored Away"
"13941","Kenya","J455","Dawaplus 2.0",48,"Used last night",184,"No",NA,NA,"Mat etc","","Hanging - Loose"
"13942","Kenya","J385","Dawaplus 2.0",48,"Used last night",703,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"13943","Kenya","J415","Dawaplus 2.0",48,"Not used last night",968,"No",NA,NA,"Mattress/Bed","","Hanging - Loose"
"13944","Kenya","J458","Dawaplus 2.0",48,"Used last night",1717,"No",1,2,"Mat etc","","Hanging - Loose"
"13945","Kenya","J386","Dawaplus 2.0",48,"Used last night",772,"No",1,2,"Mattress/Bed","","Hanging - Loose"
"13946","Kenya","J422","Dawaplus 2.0",48,"Used last night",0,"No",1,2,"Mattress/Bed","",""
"13947","Kenya","J429","Dawaplus 2.0",48,"Used last night",242,"No",1,2,"Mattress/Bed","","Hanging - Loose"
"13948","Kenya","J451","Dawaplus 2.0",48,"Used last night",196,"No",1,2,"Mattress/Bed","","Hanging - Loose"
"13949","Kenya","J478","Dawaplus 2.0",48,"Used last night",219,"No",1,2,"Mattress/Bed","","Hanging - Loose"
"13950","Kenya","J440","Dawaplus 2.0",48,"Used last night",242,"No",1,4,"Mattress/Bed","","Hanging - Loose"
"13951","Kenya","N514","Olyset",48,"Not in use",461,"No",NA,NA,NA,"","Stored Away"
"13952","Kenya","N554","Olyset",48,"Not in use",3217,"No",NA,NA,NA,"",""
"13953","Kenya","N705","Olyset",48,"Not in use",864,"No",NA,NA,NA,"","Stored Away"
"13954","Kenya","N706","Olyset",48,"Not in use",1579,"No",NA,NA,NA,"","Stored Away"
"13955","Kenya","N707","Olyset",48,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"13956","Kenya","N713","Olyset",48,"Not in use",1579,"No",NA,NA,NA,"","Stored Away"
"13957","Kenya","N732","Olyset",48,"Not in use",1671,"No",NA,NA,NA,"","Stored Away"
"13958","Kenya","N739","Olyset",48,"Used last night",392,"No",NA,NA,NA,"","Stored Away"
"13959","Kenya","N746","Olyset",48,"Not in use",1245,"No",NA,NA,NA,"","Stored Away"
"13960","Kenya","N747","Olyset",48,"Not in use",0,"No",NA,NA,NA,"","Stored Away"
"13961","Kenya","N773","Olyset",48,"Used last night",794,"No",NA,NA,NA,"","Stored Away"
"13962","Kenya","N806","Olyset",48,"Not in use",NA,"No",NA,NA,NA,"",""
"13963","Kenya","N808","Olyset",48,"Used last night",1417,"No",NA,NA,NA,"","Stored Away"
"13964","Kenya","N818","Olyset",48,"Not in use",3676,"No",NA,NA,NA,"","Stored Away"
"13965","Kenya","N842","Olyset",48,"Not in use",NA,"No",NA,NA,NA,"",""
"13966","Kenya","N861","Olyset",48,"Not in use",2190,"No",NA,NA,NA,"","Stored Away"
